Time,Demand_s1,GasBase_s1,GasOption_s1,GasPeak_s1,SolarPower_s1,SpotMarket_s1,WindPower_s1,Demand_s2,GasBase_s2,GasOption_s2,GasPeak_s2,SolarPower_s2,SpotMarket_s2,WindPower_s2,Demand_s3,GasBase_s3,GasOption_s3,GasPeak_s3,SolarPower_s3,SpotMarket_s3,WindPower_s3,Demand_s4,GasBase_s4,GasOption_s4,GasPeak_s4,SolarPower_s4,SpotMarket_s4,WindPower_s4,Demand_s5,GasBase_s5,GasOption_s5,GasPeak_s5,SolarPower_s5,SpotMarket_s5,WindPower_s5
2021-01-01 09:45:00,9.36,9.999999999951612,-5.27575604554273e-13,0.0,0.19,-0.8299999999479193,0.0,9.52416,9.999999999951612,3.1040580710007037e-11,0.0,0.41,-0.8858399999807323,3.9987071448957814e-13,9.6624,9.999999999951612,5.446569574700853e-11,0.0,0.39,-0.7276000000039111,0.0,9.774719999999999,9.999999999951612,4.8385734886127435e-11,0.0,0.34,-0.5652799999994164,1.679457000856228e-12,9.636479999999999,9.999999999951612,5.448654339171126e-11,0.0,0.34,-0.7035200000048515,9.197026433260297e-13
2021-01-01 10:00:00,9.43776,9.999999999951612,3.0473840643169004e-12,0.0,0.31,-0.8722399999521815,0.0,9.61056,9.999999999951612,4.687499980324216e-11,0.0,0.44,-0.8294399999965345,3.198965715916625e-13,9.75744,9.999999999951612,5.3186370499040905e-11,0.0,0.4,-0.6425600000025883,0.0,9.84384,9.999999999951612,4.8126669714421473e-11,0.0,0.33,-0.4861599999992341,1.7594311437541437e-12,9.696959999999999,9.999999999951612,5.110893261782134e-11,0.0,0.34,-0.64304000000128,7.997414289791563e-13
2021-01-01 10:15:00,9.43776,9.999999999951612,5.009742766617896e-13,0.0,0.35,-0.9122399999494085,0.0,9.64224,9.999999999951612,3.618385988344168e-11,0.0,0.48,-0.8377599999858085,3.198965715916625e-13,9.76032,9.999999999951612,5.343994138470319e-11,0.0,0.45,-0.6896800000028459,0.0,9.861120000000001,9.999999999951612,4.8417644279246407e-11,0.0,0.3,-0.4388799999994847,1.7194440723051858e-12,9.7488,9.999999999951612,5.1411658606948363e-11,0.0,0.36,-0.6112000000014248,6.39793143183325e-13
2021-01-01 10:30:00,9.47232,9.999999999951612,1.0845871557234227e-12,0.0,0.36,-0.8876799999500834,0.0,9.74592,9.999999999951612,1.9952140683593287e-11,0.0,0.51,-0.764079999969504,2.799095001427047e-13,9.809280000000001,9.999999999951612,5.2586823621079914e-11,0.0,0.49,-0.6807200000019756,0.0,9.93024,9.999999999951612,4.851274497420523e-11,0.0,0.26,-0.3297599999995813,1.7194440723051858e-12,9.696959999999999,9.999999999951612,5.00427935169171e-11,0.0,0.33,-0.6330399999999258,5.198319288364516e-13
2021-01-01 10:45:00,9.489600000000001,9.999999999951612,3.913029409473756e-12,0.0,0.39,-0.900399999953078,0.0,9.78336,9.999999999951612,5.328644617049312e-11,0.0,0.55,-0.7666400000029294,2.3992242869374684e-13,9.85824,9.999999999951612,5.352893034522678e-11,0.0,0.51,-0.6517600000029373,0.0,9.95616,9.999999999951612,4.8669166743229925e-11,0.0,0.22,-0.2638399999996194,1.5994828579583125e-12,9.72288,9.999999999951612,4.9034099916326544e-11,0.0,0.39,-0.6671199999988681,4.798448573874937e-13
2021-01-01 11:00:00,9.56736,9.999999999951612,4.642533277385926e-11,0.0,0.31,-0.7426399999957622,0.0,9.75456,9.999999999951612,2.0669690837472698e-11,0.0,0.59,-0.8354399999701425,1.9993535724478907e-13,9.88704,9.999999999951612,5.417222956065958e-11,0.0,0.53,-0.6429600000036,0.0,9.964799999999999,9.999999999951612,3.230946670841938e-11,0.0,0.16,-0.19519999998308366,1.479521643611439e-12,9.671040000000001,9.999999999951612,4.7927906214541114e-11,0.0,0.37,-0.6989599999977519,4.798448573874937e-13
2021-01-01 11:15:00,9.55872,9.999999999951612,1.7546338038368016e-11,0.0,0.37,-0.8112799999668147,0.0,9.82368,9.999999999951612,2.7353043999546832e-11,0.0,0.6,-0.7763199999767981,1.5994828579583124e-13,9.89568,9.999999999951612,5.415875549544394e-11,0.0,0.53,-0.6343200000035852,0.0,10.01376,9.999999999951612,3.2013391559659423e-11,0.0,0.19,-0.17623999998274528,1.4395345721624811e-12,9.73152,9.999999999951612,5.404714863907834e-11,0.0,0.47,-0.7384800000042198,5.198319288364516e-13
2021-01-01 11:30:00,9.56736,9.999999999951612,2.5645816384301855e-11,0.0,0.47,-0.9026399999749284,0.0,9.763200000000001,9.999999999951612,3.920597473958675e-11,0.0,0.58,-0.8167999999886739,1.5994828579583124e-13,9.94752,9.999999999951612,5.474310213033572e-11,0.0,0.53,-0.5824800000042224,0.0,10.07712,9.999999999951612,2.8438486165014253e-11,0.0,0.3,-0.22287999997924535,1.5195087150603967e-12,9.74016,9.999999999951612,5.2003983435137605e-11,0.0,0.53,-0.7898400000019445,5.598190002854094e-13
2021-01-01 11:45:00,9.576,9.999999999951612,2.1916117418525687e-11,0.0,0.49,-0.9139999999711921,0.0,9.85824,9.999999999951612,1.8624673695533628e-11,0.0,0.57,-0.7117599999678941,0.0,9.98208,9.999999999951612,5.444384807554366e-11,0.0,0.54,-0.5579200000038865,0.0,10.1376,9.999999999951612,3.3691830648678046e-11,0.0,0.36,-0.22239999998462429,1.63946992940727e-12,9.69408,9.999999999951612,4.955431935790155e-11,0.0,0.55,-0.8559199999995127,5.998060717343672e-13
2021-01-01 12:00:00,9.619200000000001,9.999999999951612,2.1693907510862557e-11,0.0,0.5,-0.8807999999709685,0.0,9.91008,9.999999999951612,4.518410212639574e-11,0.0,0.56,-0.649919999994514,0.0,9.95616,9.999999999951612,5.185338249687538e-11,0.0,0.54,-0.5838400000012323,0.0,10.008,9.999999999951612,2.7896249804682484e-11,0.0,0.51,-0.5019999999789424,1.7594311437541437e-12,9.73152,9.999999999951612,5.395666919008652e-11,0.0,0.57,-0.8384800000040163,6.39793143183325e-13
